fold,seed,model,d,r2,mae,secs
2017Q4,13,CatBoost,7,0.9189685039194122,0.033269144224696325,0.6450441659835633
2017Q4,13,XGBoost,7,0.9018247033844135,0.03466197272106329,1.4503728749987204
2017Q4,13,RF,7,0.9191080358277672,0.03070911505423257,1.5357352500141133
2017Q4,13,ET,7,0.9112441568274655,0.031224839763000008,3.141764875006629
2018Q1,42,CatBoost,7,0.914613031361999,0.034349669111915435,0.6412389580218587
2018Q1,42,XGBoost,7,0.9105716996622875,0.035549699028152144,1.3967922079900745
2018Q1,42,RF,7,0.908832175993376,0.03546359479701659,1.515342500002589
2018Q1,42,ET,7,0.9092459835201784,0.034995472296666684,3.343467958999099
2018Q1,7,CatBoost,7,0.9155887033116746,0.03406404117349905,0.6454034580092411
2018Q1,7,XGBoost,7,0.9126821641149533,0.03513880850199254,1.4317464589839801
2018Q1,7,RF,7,0.9091716794845868,0.035417308029227476,1.5361320000083651
2018Q1,7,ET,7,0.9093274683005834,0.035051296450000026,3.181618124974193
2018Q1,101,CatBoost,7,0.9149978570664594,0.03403178105983766,0.6489574169972911
2018Q1,101,XGBoost,7,0.9065476243984825,0.036754116105682536,1.4748965420003515
2018Q1,101,RF,7,0.9097521384492275,0.03536771872083805,1.5407417909882497
2018Q1,101,ET,7,0.9096090413767011,0.03496165997266668,3.169834041997092
2018Q1,2024,CatBoost,7,0.9131604619282326,0.03454070383329786,0.6471858750155661
2018Q1,2024,XGBoost,7,0.913951798973102,0.03473300569187482,1.4423893329803832
2018Q1,2024,RF,7,0.9096933885494787,0.03535755666462025,1.5486255409778096
2018Q1,2024,ET,7,0.9095195807132375,0.035011603710000026,3.295607165986439
2018Q1,13,CatBoost,7,0.9169381321214116,0.034283946306331546,0.6598483750130981
2018Q1,13,XGBoost,7,0.9101465730891181,0.035807505431911156,1.3602709590049926
2018Q1,13,RF,7,0.9092181880642418,0.035366908688747076,1.54849999997532
2018Q1,13,ET,7,0.9097879109110081,0.03494887062933335,3.117984707991127
2018Q2,42,CatBoost,7,0.9334121661749779,0.030244101318446147,0.6431812910013832
2018Q2,42,XGBoost,7,0.9417226383948025,0.029269144145991643,1.4190552919753827
2018Q2,42,RF,7,0.9359765825963853,0.03242145822041783,1.5154451670241542
2018Q2,42,ET,7,0.9344646879802921,0.030009649943333373,3.2518813330098055
2018Q2,7,CatBoost,7,0.9316409899964536,0.03030392322590529,0.638935708993813
