fold,seed,model,d,r2,mae,secs
2017Q1,42,TabNet,7,0.8555220498308769,0.045727027058839166,35.846051874978
2017Q1,42,TabPFN,7,0.8705945457578546,0.03846471003182507,145.0218048329989
2017Q1,7,TabNet,7,0.8486137612917732,0.04973918017108543,43.1601582079893
2017Q1,7,TabPFN,7,0.8760651985712936,0.04014310791112327,148.83721866700216
2017Q1,101,TabNet,7,0.7405785408930481,0.05684253678194714,48.740242875006516
2017Q1,101,TabPFN,7,0.8653014919596833,0.0392977133477939,160.07773766698665
2017Q1,2024,TabNet,7,0.7477471299341357,0.08245695818580119,59.49930554200546
2017Q1,2024,TabPFN,7,0.8708576378692873,0.041321179472991625,162.43825416601612
2017Q1,13,TabNet,7,0.8487500420387899,0.048980897293903355,52.443435374996625
2017Q1,13,TabPFN,7,0.8608320041520277,0.04022223552027417,166.51434995801537
2017Q2,42,TabNet,7,0.8483629045569445,0.05178087805591885,49.916274042014265
2017Q2,42,TabPFN,7,0.9212093861346267,0.0264196513446509,174.9461093749851
2017Q2,7,TabNet,7,0.8600119876661796,0.051145057283645,55.18484079200425
2017Q2,7,TabPFN,7,0.9154612011944228,0.0268811728490804,161.08933554100804
2017Q2,101,TabNet,7,0.8762686714424628,0.04300197054296684,84.50670358299976
2017Q2,101,TabPFN,7,0.919164105690574,0.025707750050730706,165.1869875830016
2017Q2,2024,TabNet,7,0.9178673676429311,0.031745611488167444,84.85915049997857
2017Q2,2024,TabPFN,7,0.9116896969573167,0.026482552481257755,150.82262716602418
2017Q2,13,TabNet,7,0.8890240525987134,0.04200731170888424,51.73750091600232
2017Q2,13,TabPFN,7,0.9192023919051351,0.026113433514199893,177.33878575000563
2017Q3,42,TabNet,7,0.868468274631072,0.04338037969336239,48.79726545797894
2017Q3,42,TabPFN,7,0.903728623759733,0.03445061069307359,165.9603522499965
2017Q3,7,TabNet,7,0.8378561849519607,0.04745960100058587,47.62751712501631
2017Q3,7,TabPFN,7,0.9010433035090737,0.03485678796610499,173.27893541599042
2017Q3,101,TabNet,7,0.868000850119574,0.04068185357614294,44.83859116601525
2017Q3,101,TabPFN,7,0.8909242041712732,0.033936113680970825,174.46954533399548
2017Q3,2024,TabNet,7,0.8762701935703513,0.04398273971844037,48.89817312499508
2017Q3,2024,TabPFN,7,0.9027293546870687,0.03532288557355436,174.22309308400145
2017Q3,13,TabNet,7,0.8665697911356912,0.038483576529446915,50.53533658300876
2017Q3,13,TabPFN,7,0.8956646016528108,0.03525035375322406,171.5866025830037
2017Q4,42,TabNet,7,0.9063293750274268,0.03653792972860178,51.711981500004185
2017Q4,42,TabPFN,7,0.9053748866838242,0.03179462762544155,170.36349508399144
2017Q4,7,TabNet,7,0.9009427149539583,0.04028260740541967,58.52527625000221
2017Q4,7,TabPFN,7,0.9125943766893787,0.031408059292187374,176.5888568329974
2017Q4,101,TabNet,7,0.902286575657638,0.03877405495395787,49.39518504199805
2017Q4,101,TabPFN,7,0.9091976930529195,0.03191845228697554,181.9395735420112
2017Q4,2024,TabNet,7,0.8858605099167344,0.03864589549438858,53.6300591659965
2017Q4,2024,TabPFN,7,0.9154013617141745,0.03130520455303955,155.99307991599198
2017Q4,13,TabNet,7,0.903602298071819,0.03754026137995148,53.27710899998783
2017Q4,13,TabPFN,7,0.9182116437615535,0.031012482771582285,171.99581616700743
2018Q1,42,TabNet,7,0.9075793069053164,0.038666840711423234,33.3939991669904
2018Q1,42,TabPFN,7,0.9217021820015368,0.03222054026902675,169.7377791670151
2018Q1,7,TabNet,7,0.8514899732219988,0.0529015559368,41.102583500003675
2018Q1,7,TabPFN,7,0.9246872965782486,0.0319767917218291,177.8018746250018
2018Q1,101,TabNet,7,0.8897136356455954,0.04551310771198496,38.18159837499843
2018Q1,101,TabPFN,7,0.9168108861098233,0.03159036939466127,184.0419184170023
2018Q1,2024,TabNet,7,0.7976950251647169,0.05939898652086449,38.12682124998537
2018Q1,2024,TabPFN,7,0.9226020649164934,0.03132244406826878,186.74864091700874
2018Q1,13,TabNet,7,0.8529961076780712,0.048584520346103346,44.20381916599581
2018Q1,13,TabPFN,7,0.9258697898265795,0.03144721128606955,179.43400708399713
2018Q2,42,TabNet,7,0.9052551821797482,0.0392208458380448,38.0378247500048
2018Q2,42,TabPFN,7,0.9448290843736568,0.02687095591293208,185.430695499992
2018Q2,7,TabNet,7,0.7780388076231252,0.05006414617086982,36.75741408398608
2018Q2,7,TabPFN,7,0.9437857399647873,0.027622839097834587,166.33580829200218
2018Q2,101,TabNet,7,0.5711097899820197,0.07025438681511434,36.164543999999296
2018Q2,101,TabPFN,7,0.9402063735468134,0.02851501215103213,175.8058358329872
2018Q2,2024,TabNet,7,0.872622032748183,0.04424030757125855,40.63677395801642
2018Q2,2024,TabPFN,7,0.9372403423896998,0.027912448328327177,189.74514579199604
2018Q2,13,TabNet,7,0.8712941283127906,0.04720718128136318,47.541679125017254
2018Q2,13,TabPFN,7,0.9415434694392046,0.027338840282471653,169.05812604099629
2018Q3,42,TabNet,7,0.9004069382312702,0.04614965550210762,41.02618533401983
2018Q3,42,TabPFN,7,0.9074154312662046,0.04166597980767949,161.61938362498768
2018Q3,7,TabNet,7,0.9192194523935603,0.037557096700584415,36.261708582984284
2018Q3,7,TabPFN,7,0.9272209974617713,0.037350301221234956,160.7978789160261
2018Q3,101,TabNet,7,0.8761907737988445,0.05554023761260239,39.92455704198801
2018Q3,101,TabPFN,7,0.927080382752596,0.036992916584784506,160.50369054198381
2018Q3,2024,TabNet,7,0.5903988216861924,0.06323302453645897,42.992370874999324
2018Q3,2024,TabPFN,7,0.9179739696521305,0.036954182956542014,169.33624737500213
2018Q3,13,TabNet,7,0.652593196198135,0.08835723144777033,42.10124750001705
2018Q3,13,TabPFN,7,0.9176745697563354,0.038106467998091066,169.7822553750011
2018Q4,42,TabNet,7,0.6628147145950591,0.08326724609204578,48.055464582983404
2018Q4,42,TabPFN,7,0.8445827378959994,0.06158261043857654,157.01052025001263
2018Q4,7,TabNet,7,0.6009622094961042,0.08785682881265258,43.85035974998027
2018Q4,7,TabPFN,7,0.8495230572930962,0.06065279842745335,158.0168559589947
2018Q4,101,TabNet,7,0.7724175797593491,0.07515416074717696,46.32504904200323
2018Q4,101,TabPFN,7,0.8421789901953227,0.061325619847804075,162.1082845419878
2018Q4,2024,TabNet,7,0.8148328649575252,0.07007395289416188,48.94532987498678
2018Q4,2024,TabPFN,7,0.8419207882727883,0.061737236737901054,164.5353874170105
2018Q4,13,TabNet,7,0.7582336300837125,0.08113712422594961,55.065644667018205
2018Q4,13,TabPFN,7,0.847609567101298,0.0611892954696881,156.907904666994
2019Q1,42,TabNet,7,0.9209895073674144,0.040878312458643914,181.2174010000017
2019Q1,42,TabPFN,7,0.9119985492256604,0.04422819841774623,281.25881358300103
2019Q1,7,TabNet,7,0.7986470761966356,0.052264467148125014,83.62605279200943
2019Q1,7,TabPFN,7,0.9169075090190794,0.04230291591462866,160.22595266698045
2019Q1,101,TabNet,7,0.889117737995605,0.04519610766071796,50.355801499972586
2019Q1,101,TabPFN,7,0.9096546061302039,0.044264023144756,158.24212870802148
2019Q1,2024,TabNet,7,0.9190112192960375,0.03858814174922721,46.27782108300016
2019Q1,2024,TabPFN,7,0.9139740537377248,0.04360736062393507,198.34203083300963
2019Q1,13,TabNet,7,0.9261223424735877,0.03768958791202323,120.60716774998582
2019Q1,13,TabPFN,7,0.9183100469110116,0.04341092583252716,165.50227966700913
2019Q2,42,TabNet,7,0.8923097163827263,0.04478739259676234,44.51846045898856
2019Q2,42,TabPFN,7,0.9265186848356155,0.03618734400082493,167.25962712502223
2019Q2,7,TabNet,7,0.8815112363347872,0.04010324944735368,47.58909683302045
2019Q2,7,TabPFN,7,0.9200380110027835,0.03638517579057693,170.52965291700093
2019Q2,101,TabNet,7,0.8513212468448711,0.044001465332191146,56.98832050000783
2019Q2,101,TabPFN,7,0.9255743890940482,0.03714662774616862,169.11134174998733
2019Q2,2024,TabNet,7,0.8272705907532427,0.04953535227354462,41.44628037500661
2019Q2,2024,TabPFN,7,0.9291341264150751,0.03660887286922058,162.44699579197913
2019Q2,13,TabNet,7,0.8725342653832477,0.05021371389723396,40.113498500024434
2019Q2,13,TabPFN,7,0.9299387616856538,0.03521103816864204,161.5723104159988
2019Q3,42,TabNet,7,0.9229776775427564,0.03208341777321752,42.04440266601159
