n_pairs,rho,seed,B,mf,eff_rank,redundancy,rule,allcand,best_fixed,gain,mf0.2,mf0.3,mf0.4,mf0.5,mf0.6,mf0.7,mf0.8,mf0.9,mf1.0
3,0.6,2,12,0.8,13.085893225656482,0.12760711828956783,0.6668815948415467,0.6675067350021751,0.6675067350021751,-0.0006251401606283125,0.6151306976731163,0.6350976256126197,0.6530669730872145,0.6581323592386232,0.6622057497006224,0.6642704372174809,0.6668815948415467,0.6661172134602892,0.6675067350021751
3,0.6,3,12,0.8,13.085297992747822,0.12764680048347854,0.675404561534779,0.6786580144591623,0.6786580144591623,-0.003253452924383282,0.6207303713805865,0.6401947313308884,0.6602204004701632,0.6653949989545221,0.6711226267197432,0.6743862010070092,0.675404561534779,0.6773224259121133,0.6786580144591623
3,0.6,4,12,0.8,13.087065205620656,0.1275289862919563,0.6686258392860933,0.670156105521985,0.670156105521985,-0.0015302662358916974,0.6158365206418319,0.633776179663867,0.6532984865111928,0.6578290440507284,0.6638204195681161,0.6661578945311226,0.6686258392860933,0.6693925219870478,0.670156105521985
3,0.9,0,12,0.8,11.920452634077446,0.20530315772817032,0.67059187919618,0.6696823402025345,0.67059187919618,0.0009095389936455422,0.6327572781047748,0.6465843137229363,0.6595236331109948,0.6634366033526385,0.6677490229319825,0.6681484146788583,0.67059187919618,0.6698092318409301,0.6696823402025345
3,0.9,1,12,0.8,11.91902169304793,0.20539855379680472,0.6603397198943908,0.6623212275204715,0.6623212275204715,-0.0019815076260807363,0.6182299492924856,0.631465778524602,0.6478532730354758,0.6523011567429013,0.6569947700079186,0.6596661367588531,0.6603397198943908,0.6614215171114133,0.6623212275204715
3,0.9,2,12,0.8,11.920114531905133,0.20532569787299115,0.665003942618412,0.6663103464015323,0.6663103464015323,-0.0013064037831203024,0.6268807403791488,0.6418555438899414,0.6551384905889379,0.6592024092926467,0.6618675829970138,0.6624166360686132,0.665003942618412,0.664926078062891,0.6663103464015323
3,0.9,3,12,0.8,11.922434013730863,0.20517106575127586,0.6749172560622977,0.6763571234788675,0.6763571234788675,-0.0014398674165697622,0.6343128630928743,0.6521058468835514,0.6648412367373548,0.6680704309004669,0.6729337483100123,0.6733350436258417,0.6749172560622977,0.6758424310441993,0.6763571234788675
3,0.9,4,12,0.8,11.921735861274087,0.20521760924839427,0.667602599820732,0.6693222263990461,0.6693222263990461,-0.0017196265783141484,0.6259961801342484,0.643804054973808,0.6576989918552698,0.660651867546501,0.6646487836176762,0.6656708528106254,0.667602599820732,0.6689007013150531,0.6693222263990461
3,0.99,0,12,0.8,11.444417519692243,0.23703883202051712,0.6703263500513649,0.6716596930357404,0.6716596930357404,-0.0013333429843754852,0.6384899971483791,0.6510180203971515,0.661274192227201,0.6649965655601937,0.6682732135083065,0.6693227487005258,0.6703263500513649,0.6714296652602323,0.6716596930357404
3,0.99,1,12,0.8,11.444597221599352,0.23702685189337658,0.6612528621993093,0.6633111699982588,0.6633111699982588,-0.0020583077989494436,0.62489070315837,0.6379592118601609,0.6496726418315881,0.6544483493124179,0.6581714126199056,0.6596601969740858,0.6612528621993093,0.6618427049665736,0.6633111699982588
3,0.99,2,12,0.8,11.444186402660309,0.23705423982264606,0.6649212237609308,0.6658498690427508,0.6658498690427508,-0.0009286452818200175,0.6326648444038057,0.6438414944655871,0.657521134026134,0.6606474382812143,0.6622619044888263,0.6645553886988627,0.6649212237609308,0.6654912589113924,0.6658498690427508
3,0.99,3,12,0.8,11.44549316020677,0.236967122652882,0.6767246915650216,0.6778468001096902,0.6778468001096902,-0.001122108544668654,0.6433876849887703,0.6560936483576321,0.6685530536098636,0.6699110242126024,0.674733520209803,0.6754425836945299,0.6767246915650216,0.6765835549111767,0.6778468001096902
3,0.99,4,12,0.8,11.445332545589402,0.23697783029403985,0.6699829364746044,0.6705915485367746,0.6705915485367746,-0.0006086120621702218,0.6344329976090953,0.6488498026281224,0.6611314022276313,0.6636401772941238,0.6673024043654703,0.6678726809182254,0.6699829364746044,0.67003619304189,0.6705915485367746
5,0.3,0,10,0.6666666666666666,13.477109633224263,0.10152602445171577,0.46534293168022567,0.4650320081477285,0.46564552576612206,0.00031092353249717597,0.4319121037692326,0.44590265189708844,0.4616088237641234,0.46395826544881924,0.46564552576612206,0.46534293168022567,0.46542008375072497,0.46518709636140276,0.4650320081477285
5,0.3,1,10,0.6666666666666666,13.47905649255847,0.1013962338294353,0.4594749926522984,0.45928308706649756,0.4609245741810837,0.0001919055858008445,0.42540330170136353,0.44052975467158784,0.45412884550730004,0.4571283057074156,0.46043042874347007,0.4594749926522984,0.4609245741810837,0.4596077410607441,0.45928308706649756
5,0.3,2,10,0.6666666666666666,13.501133095664112,0.09992446028905921,0.4643310937745415,0.4629785437107016,0.46434694583153,0.0013525500638399413,0.43135432199558577,0.4473347100784597,0.4601405722554013,0.46241551084961074,0.4639898029288383,0.4643310937745415,0.46434694583153,0.46233637116132575,0.4629785437107016
5,0.3,3,10,0.6666666666666666,13.497735343128577,0.10015097712476151,0.47319303907707944,0.4730454701675876,0.47323757907730435,0.00014756890949185753,0.4346246779318377,0.45231923506269434,0.46730450228532083,0.46963280979789224,0.47195044278332254,0.47319303907707944,0.47152751895859235,0.47323757907730435,0.4730454701675876
5,0.3,4,10,0.6666666666666666,13.49383008671014,0.10041132755265736,0.46120534973203087,0.46297135330218664,0.4635106250980403,-0.001766003570155772,0.42410276754560994,0.4414376161431308,0.4553765132336055,0.4588882703966942,0.4635106250980403,0.46120534973203087,0.4622730082244978,0.46345729984871986,0.46297135330218664
5,0.6,0,10,0.6666666666666666,11.932777682013503,0.20448148786576648,0.46663610391296284,0.4638130474032053,0.46663610391296284,0.00282305650975756,0.4413612304287816,0.45331897041739655,0.4615389427846973,0.46373231274085824,0.4645387600547839,0.46663610391296284,0.46530912980356587,0.4646532662109355,0.4638130474032053
5,0.6,1,10,0.6666666666666666,11.935467832122498,0.20430214452516682,0.45906778646378377,0.45897447840463224,0.4596461375713847,9.330805915153118e-05,0.43492168620299576,0.44458062943035437,0.4552786619725734,0.45644223719265653,0.45927347456084877,0.45906778646378377,0.4596461375713847,0.45961414320916405,0.45897447840463224
5,0.6,2,10,0.6666666666666666,11.954029906730815,0.20306467288461227,0.46388531588533444,0.4628935493880202,0.46428531074744084,0.0009917664973142504,0.44096880721675946,0.45311917254252554,0.4617877237946262,0.4625163401681469,0.4639558993587669,0.46388531588533444,0.46428531074744084,0.4626290844558296,0.4628935493880202
5,0.6,3,10,0.6666666666666666,11.953558428829222,0.2030961047447185,0.47184908230404743,0.47063837938766384,0.4719450094127633,0.001210702916383588,0.4469260557982815,0.4580741136454103,0.4663559189669869,0.4689141842126823,0.47090350603195164,0.47184908230404743,0.47163745485956765,0.4719450094127633,0.47063837938766384
5,0.6,4,10,0.6666666666666666,11.94514185980219,0.20365720934652065,0.4612213588430526,0.4609451751447964,0.4612625714826529,0.000276183698256216,0.4355963858915396,0.44572959942697166,0.4571910351347208,0.46024500187529593,0.46000660486794853,0.4612213588430526,0.45995002411822994,0.4612625714826529,0.4609451751447964
5,0.9,0,10,0.6666666666666666,10.223811051178151,0.31841259658812326,0.46451301551972424,0.46279871186217403,0.4654025660255008,0.001714303657550209,0.46015492464791785,0.4637755154206158,0.46533137007775327,0.4654025660255008,0.4649009853554429,0.46451301551972424,0.4640000446613921,0.4636816792615247,0.46279871186217403
5,0.9,1,10,0.6666666666666666,10.225541468880442,0.3182972354079705,0.4571945795517731,0.45689686819355635,0.45930430420418533,0.00029771135821676786,0.4534520980783009,0.45422094317601613,0.458803467854639,0.45769204488762416,0.4579911782138909,0.45719457955177323,0.4573381833928155,0.45930430420418533,0.45689686819355635
5,0.9,2,10,0.6666666666666666,10.231199053209203,0.3179200631193865,0.46171903139006787,0.45995547431679884,0.4643440813457379,0.0017635570732690287,0.4553191175671242,0.46126232784342236,0.4625281360364336,0.4643440813457379,0.4621200375610589,0.46171903139006787,0.460732272402125,0.46078056422462,0.45995547431679884
5,0.9,3,10,0.6666666666666666,10.232425698808283,0.3178382867461145,0.46936918744874834,0.46870971832962516,0.46936918744874834,0.0006594691191231794,0.4634086777363784,0.4668269221750495,0.4689131184956662,0.46875965572289335,0.46884663799425563,0.46936918744874834,0.4686403372102067,0.4692536289814244,0.46870971832962516
5,0.9,4,10,0.6666666666666666,10.227429131921225,0.3181713912052516,0.4606133471709629,0.45777216415129884,0.4606133471709629,0.002841183019664073,0.45262124857078534,0.4561923888307179,0.46040838285838903,0.46049119746233935,0.45953692180777383,0.4606133471709629,0.45872819289324795,0.4591129750618762,0.45777216415129884
