fold,model,fit_s,pred_s,r2
2017Q3,Dynamic ET,6.539349416998448,0.3163385420011764,0.9089311469419379
2017Q3,ET-aug,9.313024958002643,0.33503974999985076,0.9088945433917685
2017Q3,ET,5.069679749998613,0.28741579100096715,0.911210247673885
2017Q3,RF,2.3274249999994936,0.06967474999692058,0.9139520476848872
2017Q3,GBR,6.421272332998342,0.023332917000516318,0.897279957974687
2017Q3,XGBoost,1.3073452909993648,0.006044375000783475,0.9049042446663865
2017Q3,LightGBM,7.767035125001712,0.037491625000257045,0.9032710830860026
2017Q3,CatBoost,0.7524558330005675,0.003069374997721752,0.9080961377904672
