ticker,fold,model,M_blocks,d,n_train,n_test,r2,mae,rmse,fit_s
NVDA,2021Q1,ET-aug,9,15,30000,15000,0.8849014947269395,0.05913486164799997,0.09608908086515335,11.309590500000922
NVDA,2021Q1,ET,9,15,30000,15000,0.8847689224798383,0.060155346027333356,0.09614440338772542,5.126119667000239
NVDA,2021Q1,RF,9,15,30000,15000,0.8891187607687305,0.06021355691785186,0.09431227756989119,2.6309970830006932
NVDA,2021Q1,GBR,9,15,30000,15000,0.8753304735204424,0.06529955420388567,0.10000445613186082,9.367328250000355
NVDA,2021Q1,XGBoost,9,15,30000,15000,0.8723919630062763,0.06454939582233683,0.10117616441542764,2.544033832999048
NVDA,2021Q1,LightGBM,9,15,30000,15000,0.8659578261283647,0.06607772403056524,0.10369550443370457,9.943928540998968
NVDA,2021Q1,CatBoost,9,15,30000,15000,0.8898228762797966,0.05992804079337823,0.09401235082988285,1.6149110000005749
NVDA,2021Q1,SVI,9,15,30000,15000,0.7555494688860745,0.0899054035502301,0.1400343854893649,5.214685749999262
NVDA,2021Q1,Heston,9,15,30000,15000,-0.509349208006094,0.2032417365599257,0.34796379835585634,2.9735958330002177
NVDA,2021Q2,Dynamic ET,8,15,30000,15000,0.7984294484275296,0.09356743288466669,0.11709441337855031,6.371120791998692
NVDA,2021Q2,ET-aug,8,15,30000,15000,0.7937186901603541,0.09480541039999998,0.1184547753173855,10.307394417000978
NVDA,2021Q2,ET,8,15,30000,15000,0.7738699489089956,0.09989021326799996,0.12402286898354409,5.641728291999243
NVDA,2021Q2,RF,8,15,30000,15000,0.7907846839293635,0.09659840090177728,0.1192942113811784,2.9793640420011798
NVDA,2021Q2,GBR,8,15,30000,15000,0.7609118148865777,0.10548228214525776,0.12752686712833988,10.164634667000428
NVDA,2021Q2,XGBoost,8,15,30000,15000,0.7692369842365361,0.10307545089143244,0.125286920930985,2.0919285410000157
NVDA,2021Q2,LightGBM,8,15,30000,15000,0.7606544706600493,0.10369461768851615,0.1275954808841067,12.112515165999866
NVDA,2021Q2,CatBoost,8,15,30000,15000,0.7747826873961635,0.10276167605127792,0.12377231646886952,0.7923494160004338
NVDA,2021Q2,SVI,8,15,30000,15000,0.6946797915469107,0.10323409648964041,0.14411208720843177,4.2686479999993026
NVDA,2021Q2,Heston,8,15,30000,15000,-0.28327322618615747,0.14391668381201525,0.29544877918808937,2.3992259579990787
NVDA,2021Q3,Dynamic ET,8,15,30000,15000,0.8715825428895053,0.059002935812000126,0.08893426942428415,3.4359844579994387
NVDA,2021Q3,ET-aug,8,15,30000,15000,0.8679817501340328,0.05982380798600008,0.09017249665721,5.705739916998937
NVDA,2021Q3,ET,8,15,30000,15000,0.8635545274699044,0.060487542896000106,0.09167199309075784,3.035879125000065
NVDA,2021Q3,RF,8,15,30000,15000,0.8641511311603243,0.061540611640111494,0.09147135702696804,1.7399265830008517
NVDA,2021Q3,GBR,8,15,30000,15000,0.7718729272602451,0.0860439018230036,0.11853470487105665,8.346555291000186
NVDA,2021Q3,XGBoost,8,15,30000,15000,0.860322357075237,0.05818659994128608,0.09275141794913584,2.050402375001795
NVDA,2021Q3,LightGBM,8,15,30000,15000,0.8616597846677667,0.06181321983428293,0.0923062977531547,10.465635082999142
NVDA,2021Q3,CatBoost,8,15,30000,15000,0.8807152881322594,0.055250827495270625,0.08571355377194144,0.8202923329990881
NVDA,2021Q3,SVI,8,15,30000,15000,0.7703711020220064,0.06866738920463804,0.11892423861485633,4.527465875000416
NVDA,2021Q3,Heston,8,15,30000,15000,-0.3506618199882847,0.1499808175890305,0.2884233525275945,2.375671459001751
NVDA,2021Q4,Dynamic ET,9,15,30000,15000,0.8083252906449654,0.06984172555266663,0.09928666869527188,3.687722709000809
NVDA,2021Q4,ET-aug,9,15,30000,15000,0.8074571446820417,0.06981207205599997,0.09951126259419255,5.409821708000891
NVDA,2021Q4,ET,9,15,30000,15000,0.8063351073917517,0.07004208568799994,0.09980079074239068,2.916877707999447
NVDA,2021Q4,RF,9,15,30000,15000,0.7825687375793162,0.07574230980664048,0.10574735814528911,1.6395731669999805
NVDA,2021Q4,GBR,9,15,30000,15000,0.7968338948672716,0.0748948634845634,0.10221959597639728,8.582252915999561
NVDA,2021Q4,XGBoost,9,15,30000,15000,0.8134465150902603,0.07053510981217384,0.0979513025912522,2.1076253339997493
NVDA,2021Q4,LightGBM,9,15,30000,15000,0.7824660614525295,0.07726451982252927,0.10577232338606354,11.23154708400034
NVDA,2021Q4,CatBoost,9,15,30000,15000,0.8147513770537177,0.0700769485503637,0.0976081376984234,0.8370678749997751
NVDA,2021Q4,SVI,9,15,30000,15000,0.6835472911034581,0.08482363457688719,0.12757422580665947,4.794637375000093
NVDA,2021Q4,Heston,9,15,30000,15000,-0.6757471536202109,0.18892892049986829,0.2935707469371627,2.4398610409989487
NVDA,2022Q1,Dynamic ET,7,15,30000,15000,0.735490016626484,0.08699414790199987,0.12814816222283884,2.9462967499985098
NVDA,2022Q1,ET-aug,7,15,30000,15000,0.7226571275298572,0.0908782891899999,0.13121994544545448,5.047207958001309
NVDA,2022Q1,ET,7,15,30000,15000,0.7096997614036389,0.09326143214999989,0.1342502319168363,2.999948333001157
NVDA,2022Q1,RF,7,15,30000,15000,0.6980315896412568,0.09707133164221117,0.13692164386912728,1.618811000000278
NVDA,2022Q1,GBR,7,15,30000,15000,0.7091147754617778,0.09790541470675632,0.13438542811010765,8.656742499999382
NVDA,2022Q1,XGBoost,7,15,30000,15000,0.6884572171261394,0.1041323515130113,0.13907536092940836,2.1270740830004797
NVDA,2022Q1,LightGBM,7,15,30000,15000,0.7000950668840706,0.09988791022663421,0.13645302031065723,11.300195624999105
NVDA,2022Q1,CatBoost,7,15,30000,15000,0.7079179484146236,0.09687193420445885,0.1346616040787781,0.8148740409997117
NVDA,2022Q1,SVI,7,15,30000,15000,0.5909172088359602,0.10677204722460201,0.1593664701567172,4.774453625001115
NVDA,2022Q1,Heston,7,15,30000,15000,-0.9474900031226432,0.2426000892940931,0.34771943616787465,2.433503791999101
NVDA,2022Q2,Dynamic ET,7,15,30000,15000,0.7307184152181527,0.11064284531133325,0.14814031914832082,2.8192862089999835
NVDA,2022Q2,ET-aug,7,15,30000,15000,0.724531441487123,0.11217053110599995,0.1498324796331022,5.153268583999306
NVDA,2022Q2,ET,7,15,30000,15000,0.7277127073448562,0.11315682792066663,0.14896479234727755,2.7837744999997085
NVDA,2022Q2,RF,7,15,30000,15000,0.7076141139138774,0.1168591044250012,0.15436475608978165,1.5706150410005648
NVDA,2022Q2,GBR,7,15,30000,15000,0.7072196145499876,0.1169607118215134,0.15446885870501612,8.554238000000623
NVDA,2022Q2,XGBoost,7,15,30000,15000,0.7291162881959179,0.1133933960181427,0.1485803559853776,2.0954592079997383
NVDA,2022Q2,LightGBM,7,15,30000,15000,0.7232375026901308,0.11430968924974123,0.15018396606940768,11.20302533299946
NVDA,2022Q2,CatBoost,7,15,30000,15000,0.7156011214560378,0.11536166965590883,0.15224179240315783,0.8372147919999406
NVDA,2022Q2,SVI,7,15,30000,15000,0.5749314979041911,0.12742299024525033,0.18612272868888582,4.401447707999978
NVDA,2022Q2,Heston,7,15,30000,15000,-0.9608860907058576,0.2798438299599327,0.3997570500439815,2.4418607919997157
NVDA,2022Q3,Dynamic ET,7,15,30000,15000,0.9200051761951857,0.045468147348000004,0.07787970282700907,2.999182874998951
NVDA,2022Q3,ET-aug,7,15,30000,15000,0.9125116210341992,0.04883656782800002,0.08144576886056613,5.0430518749999464
NVDA,2022Q3,ET,7,15,30000,15000,0.9036553724165695,0.05160679709266665,0.08546869910770781,2.7367247079982917
NVDA,2022Q3,RF,7,15,30000,15000,0.8919233899531523,0.057906350708117914,0.09052305445428223,1.5051863749995391
NVDA,2022Q3,GBR,7,15,30000,15000,0.8868279607634845,0.05777905750558824,0.09263239937073058,8.486789874999886
NVDA,2022Q3,XGBoost,7,15,30000,15000,0.881578388358155,0.056967193847614284,0.09475645970282698,2.0901115000015125
NVDA,2022Q3,LightGBM,7,15,30000,15000,0.8815862259817858,0.05571512703441867,0.09475332396710275,11.370610416999625
NVDA,2022Q3,CatBoost,7,15,30000,15000,0.9013031592981006,0.05205721014542819,0.08650574847254264,0.8018107499992766
NVDA,2022Q3,SVI,7,15,30000,15000,0.6559762628806816,0.09680513265718994,0.1615055857527714,4.0446799590008595
NVDA,2022Q3,Heston,7,15,30000,15000,-0.882203069673092,0.25863108769343146,0.3777692302886724,2.4680261659996177
NVDA,2022Q4,Dynamic ET,7,15,30000,15000,0.9130398829105772,0.04678920683733338,0.07695573059176028,2.8803197910001472
NVDA,2022Q4,ET-aug,7,15,30000,15000,0.9102115141935947,0.04718493743133337,0.07819720520380524,5.1723839589994896
NVDA,2022Q4,ET,7,15,30000,15000,0.9084312086528491,0.04727318927533339,0.07896863816555062,2.751144582998677
NVDA,2022Q4,RF,7,15,30000,15000,0.9123639924609024,0.047008794865181475,0.07725421780642175,1.5043943750006292
NVDA,2022Q4,GBR,7,15,30000,15000,0.9063805329819947,0.04929789469605853,0.07984799030025055,8.388250917001642
NVDA,2022Q4,XGBoost,7,15,30000,15000,0.90767235228747,0.04817412440732956,0.0792951806974395,2.08420416700028
NVDA,2022Q4,LightGBM,7,15,30000,15000,0.8987651500258242,0.04998433320617662,0.08303208230855916,11.343657749999693
NVDA,2022Q4,CatBoost,7,15,30000,15000,0.9136231628647511,0.04672990187228534,0.07669720830127717,0.8370369169988408
NVDA,2022Q4,SVI,7,15,30000,15000,0.5677555967588752,0.10257156649694922,0.1715716773035143,4.851276958999733
NVDA,2022Q4,Heston,7,15,30000,15000,-1.1471718103284716,0.2795541074269302,0.3823968499465109,2.4588213750012073
QQQ,2022Q1,Dynamic ET,6,15,30000,15000,0.7484035131762024,0.05378303529933331,0.07902970591415158,2.742404833001274
QQQ,2022Q1,ET-aug,6,15,30000,15000,0.7452576581227687,0.05458079778199996,0.07952224791402203,4.88508016599917
QQQ,2022Q1,ET,6,15,30000,15000,0.7324455901283973,0.055972395272666606,0.0814974717948605,2.8701352079988283
QQQ,2022Q1,RF,6,15,30000,15000,0.7200694768080632,0.05702047849337983,0.08336105599272489,1.5953573330007202
QQQ,2022Q1,GBR,6,15,30000,15000,0.7535583751920577,0.05657834686401718,0.0782159115956765,8.765105500000573
QQQ,2022Q1,XGBoost,6,15,30000,15000,0.734947036733278,0.05860695940428909,0.0811156049709514,2.103007792000426
QQQ,2022Q1,LightGBM,6,15,30000,15000,0.7289985290220108,0.05790472012653848,0.08202078163569082,13.4943464579992
QQQ,2022Q1,CatBoost,6,15,30000,15000,0.7468176454989238,0.05664461418801808,0.07927838541896352,0.8264668329993583
QQQ,2022Q1,SVI,6,15,30000,15000,0.673692891191064,0.058339667661188,0.09000183149436532,3.966339541000707
QQQ,2022Q1,Heston,6,15,30000,15000,-0.06707633653919776,0.11453150837611063,0.1627555564090616,2.435557541999515
